|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
||2020|35.0|2.0|85.0|152.0|9.0|20.0|15.0|52.0|228.0|46.0|210.0|20.0|0.0||5.0|90.0|29.0|95.0|450.0|6.0|35.0|0.0|57.0|75.0|70.0|75.0|
||2021|34.0|2.0|84.0|165.0|8.0|20.0|17.0|20.0|240.0|43.0|220.0|21.0|0.0||8.0|26.0|30.0|73.0|460.0|6.0|40.0|0.0|58.0|80.0|23.0|65.0|
||2022|30.0|2.0|80.0|168.0|6.0|22.0|17.0|20.0|238.0|40.0|240.0|22.0|1.0||7.0|26.0|27.0|60.0|450.0|12.0|40.0|0.0|59.0|74.0|16.0|50.0|
||2023|42.0|2.0|55.0|155.0|3.0|19.0|17.0|17.0|230.0|37.0|225.0|18.0|1.0||5.0|26.0|25.0|38.0|435.0|15.0|35.0|0.0|39.0|7.0|17.0|46.0|
||2024|32.0|2.0|46.0|155.0|2.0|15.0|15.0|17.0|255.0|36.0|200.0|12.0|1.0||7.0|26.0|9.0|39.0|368.0|15.0|28.0|0.0|30.0|7.0|17.0|42.0|
|01.44.10.00.01. (Deve Ve Devegiller, Canlı, 3 Yaşından Küçük (Dişi Ve Erkek))|2010|||0.0|0.0||||||0.0|||0.0|0.0||||0.0|0.0|0.0|0.0||||0.0|0.0|
||2011|0.0||0.0|0.0|||0.0||0.0|0.0|||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0|
||2012|0.0|0.0||0.0|0.0||0.0||0.0||||0.0|0.0||0.0|||0.0|0.0|||0.0|0.0|||
||2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
||2015|||||||||||||||||||||||||4.0||
||2016|||||||||||||||||||||||||3.0||
||2017|||||||||||||||||||||||||2.0||
||2018||||0.0|||||||||||||||||||||0.0||
||2019||||0.0|||||||||||||||||||||0.0||
||2020|0.0|0.0|0.0||0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0||0.0|0.0||0.0|0.0|0.0|0.0|0.0|
|01.44.10.00.02. (Deve Ve Devegiller, Canlı, 3 Ve Daha Yukarı Yaşta (Dişi))|2010|||0.0|0.0||||||0.0|||0.0|0.0||||0.0|0.0|0.0|0.0||||0.0|0.0|
||2011|0.0||0.0|0.0|||0.0||0.0|0.0|||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0|
||2012|0.0|0.0||0.0|0.0||0.0||0.0||||0.0|0.0||0.0|||0.0|0.0|||0.0|0.0|||
||2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2015|||||||||||||||||||||||||0.0||
||2016|||||||||||||||||||||||||0.0||
||2017|||||||||||||||||||||||||1.0||
||2018||||1.0|||||||||||||||||||||1.0||
||2019||||1.0|||||||||||||||||||||1.0||
|01.44.10.00.03. (Deve Ve Devegiller, Canlı, 3 Ve Daha Yukarı Yaşta (Erkek))|2010|||0.0|0.0||||||0.0|||0.0|0.0||||0.0|0.0|0.0|0.0||||0.0|0.0|
||2011|0.0||0.0|0.0|||0.0||0.0|0.0|||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0|
||2012|0.0|0.0||0.0|0.0||0.0||0.0||||0.0|0.0||0.0|||0.0|0.0|||0.0|0.0|||
||2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2015|||||||||||||||||||||||||0.0||
||2016|||||||||||||||||||||||||0.0||
||2017|||||||||||||||||||||||||0.0||
||2018||||0.0|||||||||||||||||||||0.0||
||2019||||0.0|||||||||||||||||||||0.0||
||2020|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
|01.45.11.01.01. (Koyun (Merinos), Canlı, 6 Aydan Küçük (Dişi Ve Erkek), Kuzu)|2004|||1450.0|340.0|1000.0||||440.0|150.0|200.0|||160.0||40.0||165.0|3000.0||200.0||1550.0||210.0||
||2005|||2250.0|555.0|750.0|30.0|||446.0|250.0|190.0|||150.0||60.0||150.0|5600.0||238.0||1700.0||195.0||
||2006|||2200.0|480.0|500.0|25.0|||686.0|200.0|250.0|||160.0||50.0||160.0|1200.0||320.0||850.0||210.0||
||2007|||5200.0|520.0|1000.0|30.0|||440.0|1050.0|15000.0|||200.0||50.0||155.0|9500.0||420.0||250.0||200.0||
||2008|||5150.0|0.0|1100.0|25.0||0.0|440.0|1000.0|15010.0||874.0|150.0||150.0||190.0|4000.0||730.0||800.0||350.0|40.0|
||2009||15.0|5100.0|0.0|975.0|30.0||0.0|1425.0|2500.0|13000.0||30.0|172.0|20.0|250.0|50.0|201.0|4000.0|100.0|3142.0|30.0|2000.0|50.0|325.0|80.0|
||2010||30.0|5050.0|458.0|0.0|75.0||0.0|5750.0|875.0|14000.0||28.0|15.0|10.0|100.0|55.0|432.0|500.0|120.0|1850.0|40.0|20.0|60.0|245.0|95.0|
||2011|0.0|10.0|4450.0|501.0|1050.0|106.0|60.0|0.0|7040.0|1000.0|8600.0||23.0|14.0|0.0|150.0|0.0|1630.0|300.0|10.0|1520.0|21.0|15.0|400.0|145.0|130.0|
||2012|0.0|5.0|4610.0|516.0|4000.0|116.0|0.0|0.0|7020.0|1500.0|8730.0||170.0|15.0|40.0|512.0|0.0|2545.0|500.0|50.0|2320.0|21.0|40.0|300.0|140.0|110.0|
||2013|60.0|12.0|5600.0|526.0|6000.0|266.0|0.0|0.0|7050.0|1000.0|7030.0||5.0|11.0|35.0|512.0|0.0|3244.0|1000.0|10.0|1500.0|172.0|50.0|100.0|140.0|70.0|
||2014|21.0|20.0|3727.0|535.0|5005.0|280.0|55.0|8.0|7215.0|2000.0|6987.0||10.0|9.0|15.0|450.0|20.0|3410.0|400.0|16.0|560.0|0.0|250.0|0.0|45.0|20.0|
||2015|25.0|15.0|4227.0|656.0|5105.0|240.0|100.0|0.0|7213.0|1000.0|7010.0||20.0|16.0|14.0|362.0|44.0|3650.0|1910.0|25.0|680.0|0.0|100.0|0.0|30.0|17.0|
||2016|10.0|20.0|4357.0|652.0|1195.0|103.0|50.0|0.0|7250.0|1050.0|8700.0||89.0|20.0|15.0|250.0|65.0|5155.0|1930.0|30.0|550.0|0.0|110.0|0.0|28.0|250.0|
||2017|0.0|25.0|5021.0|591.0|4527.0|217.0|0.0|0.0|74.0|2150.0|8600.0|0.0|8.0||25.0|550.0|50.0|517.0|2180.0|60.0|900.0|450.0|105.0|0.0|0.0|10.0|
||2018|0.0|30.0|4900.0|715.0|4525.0|25.0|357.0|0.0|70.0|1550.0|8000.0|80.0|10.0||25.0|113.0|40.0|1748.0|2790.0|105.0|200.0|780.0|110.0|0.0|0.0|16.0|
||2019|0.0|90.0|4850.0|650.0|4524.0|0.0|113.0|0.0|3145.0|1480.0|7500.0|845.0|0.0||25.0|107.0|50.0|748.0|2900.0|107.0|700.0|0.0|120.0|0.0|100.0|25.0|
||2020|0.0|94.0|9000.0|690.0|6141.0|5.0|240.0|0.0|3140.0|1250.0|4300.0|150.0|0.0||85.0|493.0|40.0|10700.0|5500.0|140.0|2348.0|1400.0|255.0|0.0|295.0|41.0|
||2021|363.0|120.0|11250.0|1074.0|141.0|800.0|195.0|0.0|870.0|1269.0|4100.0|296.0|0.0||345.0|860.0|48.0|9400.0|6100.0|129.0|57.0|124.0|260.0|200.0|312.0|40.0|
||2022|0.0|44.0|6294.0|1012.0|241.0|875.0|267.0|0.0|1081.0|1100.0|4040.0|250.0|0.0||320.0|260.0|40.0|8700.0|6000.0|210.0|2764.0|185.0|0.0|220.0|424.0|0.0|
||2023|0.0|0.0|5107.0|516.0|74.0|619.0|662.0|0.0|856.0|983.0|3508.0|201.0|0.0||54.0|1305.0|59.0|8770.0|1177.0|289.0|3075.0|127.0|0.0|207.0|267.0|42.0|
||2024|336.0|0.0|3900.0|505.0|5500.0|495.0|157.0|0.0|12660.0|980.0|3000.0|271.0|478.0||25.0|1239.0|130.0|227.0|7248.0|264.0|2359.0|43.0|442.0|0.0|278.0|44.0|
|01.45.11.01.02. (Koyun (Merinos), Canlı, 6 - 12 Ay Arası (Dişi Ve Erkek), Toklu)|2004|||1900.0|220.0|2000.0||||795.0|1900.0|500.0|||190.0||40.0||420.0|4000.0||350.0||250.0||80.0||
||2005|||2850.0|475.0|1800.0|40.0|||882.0|2200.0|500.0|||200.0||80.0||410.0|5700.0||379.0||400.0||65.0||
||2006|||2800.0|520.0|1500.0|60.0|||1122.0|2950.0|600.0|||220.0||60.0||400.0|3150.0||1100.0||525.0||65.0||
||2007|||3300.0|540.0|1400.0|45.0|||795.0|920.0|1000.0|||210.0||60.0||410.0|9000.0||1110.0||80.0||75.0||
||2008|||3290.0|1500.0|1420.0|30.0||0.0|795.0|950.0|1100.0||400.0|180.0||200.0||444.0|5500.0||1601.0||300.0||275.0|40.0|
||2009||30.0|3200.0|1511.0|1258.0|33.0||0.0|1775.0|2375.0|950.0||11.0|190.0|50.0|300.0|60.0|519.0|6000.0|200.0|5413.0|50.0|150.0|75.0|260.0|120.0|
||2010||20.0|3210.0|1514.0|5746.0|335.0||0.0|2220.0|750.0|1100.0||12.0|40.0|10.0|0.0|65.0|817.0|5617.0|120.0|5350.0|80.0|20.0|60.0|190.0|125.0|
||2011|0.0|10.0|2900.0|1624.0|3605.0|442.0|40.0|0.0|2718.0|350.0|1130.0||13.0|20.0|0.0|250.0|7.0|2310.0|2100.0|20.0|2150.0|981.0|25.0|300.0|170.0|200.0|
||2012|0.0|15.0|3050.0|748.0|6000.0|452.0|130.0|0.0|7540.0|500.0|1260.0||580.0|18.0|60.0|642.0|200.0|3559.0|3000.0|40.0|2799.0|921.0|80.0|200.0|165.0|254.0|
||2013|350.0|20.0|3680.0|735.0|8000.0|602.0|15.0|36.0|7580.0|3000.0|1200.0||80.0|13.0|80.0|642.0|180.0|4040.0|12000.0|13.0|3650.0|1582.0|90.0|80.0|160.0|50.0|
||2014|202.0|20.0|10870.0|756.0|7505.0|555.0|100.0|2.0|6480.0|4500.0|1389.0||90.0|10.0|45.0|651.0|110.0|4365.0|500.0|34.0|7543.0|684.0|200.0|0.0|250.0|13.0|
||2015|240.0|15.0|11870.0|849.0|7605.0|610.0|50.0|7.0|6485.0|1000.0|1405.0||151.0|22.0|48.0|744.0|126.0|4680.0|4325.0|80.0|4880.0|714.0|250.0|0.0|220.0|150.0|
||2016|0.0|20.0|12140.0|901.0|10875.0|553.0|150.0|8.0|7600.0|1030.0|2200.0||105.0|31.0|41.0|1150.0|122.0|4930.0|4400.0|75.0|3800.0|700.0|200.0|0.0|224.0|250.0|
||2017|1.0|25.0|15162.0|643.0|14521.0|713.0|809.0|0.0|2520.0|1750.0|2400.0|0.0|60.0||65.0|1305.0|105.0|2212.0|9000.0|155.0|3900.0|377.0|395.0|0.0|354.0|250.0|
||2018|18.0|30.0|14800.0|768.0|14522.0|551.0|704.0|0.0|15990.0|1250.0|2300.0|820.0|80.0||65.0|2024.0|110.0|2608.0|12600.0|189.0|4500.0|651.0|400.0|0.0|499.0|270.0|
||2019|22.0|95.0|14000.0|583.0|14521.0|1277.0|1484.0|0.0|13245.0|2064.0|2800.0|350.0|63.0||130.0|4170.0|110.0|10254.0|12820.0|192.0|6800.0|1034.0|390.0|0.0|521.0|260.0|
||2020|154.0|96.0|20000.0|725.0|12975.0|1139.0|681.0|0.0|15630.0|1890.0|4000.0|220.0|63.0||210.0|4351.0|355.0|5200.0|17000.0|150.0|7120.0|786.0|655.0|0.0|875.0|256.0|
||2021|192.0|105.0|25000.0|1016.0|11869.0|1100.0|563.0|0.0|17795.0|1991.0|3700.0|432.0|63.0||365.0|4642.0|383.0|6200.0|20500.0|148.0|11149.0|806.0|660.0|100.0|841.0|250.0|
||2022|532.0|37.0|5450.0|1864.0|5401.0|1250.0|621.0|0.0|8870.0|1900.0|3645.0|385.0|63.0||1025.0|3560.0|291.0|5400.0|10000.0|167.0|12533.0|276.0|1657.0|109.0|1146.0|251.0|
||2023|155.0|3.0|5365.0|1548.0|3224.0|934.0|645.0|0.0|8099.0|1868.0|3353.0|279.0|84.0||908.0|3560.0|253.0|5159.0|13786.0|139.0|13631.0|372.0|1238.0|108.0|723.0|237.0|
||2024|0.0|200.0|4001.0|1490.0|19277.0|873.0|1276.0|0.0|24320.0|1900.0|13900.0|356.0|585.0||135.0|4718.0|348.0|6635.0|49228.0|127.0|27145.0|102.0|1290.0|0.0|750.0|245.0|
|01.45.11.01.03. (Koyun (Merinos), Canlı, 12 - 24 Ay Arası (Dişi Ve Erkek), Şişek)|2004|||1600.0|410.0|2000.0||||392.0|2200.0|1000.0|||85.0||210.0||900.0|9000.0||1100.0||150.0||127.0||
||2005|||2300.0|872.0|1800.0|180.0|||413.0|2400.0|950.0|||88.0||300.0||895.0|3600.0||1206.0||250.0||120.0||
||2006|||2250.0|850.0|1500.0|95.0|||473.0|2200.0|1000.0|||91.0||200.0||875.0|6800.0||1700.0||725.0||125.0||
||2007|||4100.0|870.0|1550.0|65.0|||392.0|914.0|5000.0|||110.0||200.0||860.0|15000.0||1426.0||115.0||120.0||
||2008|||4080.0|1300.0|1700.0|58.0||0.0|392.0|905.0|5100.0||460.0|80.0||200.0||995.0|9000.0||1760.0||500.0||150.0|20.0|
||2009||60.0|4100.0|1314.0|1506.0|62.0||0.0|2480.0|2360.0|4950.0||16.0|83.0|50.0|300.0|150.0|1123.0|7210.0|400.0|5950.0|80.0|400.0|119.0|180.0|60.0|
||2010||35.0|12500.0|1321.0|3584.0|620.0||0.0|7920.0|5010.0|9650.0||18.0|35.0|45.0|300.0|140.0|2140.0|9000.0|120.0|9630.0|70.0|40.0|80.0|310.0|65.0|
||2011|0.0|10.0|11400.0|1402.0|3200.0|804.0|60.0|0.0|9695.0|3500.0|6930.0||15.0|20.0|0.0|300.0|154.0|3560.0|4000.0|25.0|8130.0|1304.0|50.0|250.0|280.0|70.0|
||2012|0.0|22.0|11030.0|2585.0|7000.0|824.0|30.0|0.0|10620.0|3500.0|7060.0||89.0|25.0|250.0|790.0|170.0|5540.0|4000.0|40.0|8625.0|1289.0|430.0|230.0|275.0|84.0|
||2013|200.0|15.0|12800.0|2572.0|9000.0|1058.0|12.0|0.0|11200.0|10000.0|7000.0||30.0|15.0|305.0|700.0|110.0|7101.0|3000.0|20.0|8775.0|1998.0|420.0|170.0|281.0|43.0|
||2014|175.0|20.0|5277.0|2601.0|8305.0|1036.0|400.0|24.0|10320.0|6500.0|7153.0||39.0|20.0|220.0|656.0|155.0|6210.0|400.0|30.0|10082.0|444.0|350.0|0.0|300.0|50.0|
||2015|160.0|25.0|6277.0|2795.0|8450.0|1020.0|350.0|6.0|10332.0|3500.0|7175.0||56.0|49.0|225.0|713.0|172.0|7150.0|4430.0|60.0|12080.0|475.0|590.0|0.0|280.0|150.0|
||2016|0.0|30.0|6317.0|3012.0|11320.0|510.0|400.0|9.0|12640.0|3505.0|8900.0||55.0|55.0|220.0|1080.0|175.0|7320.0|4500.0|48.0|15010.0|450.0|545.0|0.0|285.0|250.0|
||2017|2.0|35.0|6521.0|1153.0|17789.0|1286.0|1605.0|0.0|3890.0|3950.0|9000.0|620.0|20.0||310.0|2668.0|158.0|6047.0|13000.0|235.0|15100.0|175.0|835.0|0.0|517.0|267.0|
||2018|55.0|40.0|6600.0|1223.0|17788.0|1341.0|1407.0|30.0|13450.0|2950.0|8800.0|980.0|75.0||325.0|4303.0|160.0|4828.0|16900.0|272.0|8430.0|227.0|850.0|0.0|498.0|277.0|
||2019|69.0|107.0|6500.0|1280.0|17784.0|751.0|1241.0|0.0|16390.0|4256.0|11000.0|925.0|48.0||90.0|5244.0|165.0|5214.0|17000.0|269.0|13900.0|277.0|890.0|0.0|608.0|400.0|
||2020|127.0|108.0|10000.0|1960.0|14485.0|824.0|1338.0|0.0|19430.0|16112.0|15500.0|220.0|48.0||385.0|5802.0|382.0|2300.0|21000.0|230.0|10070.0|930.0|1250.0|0.0|980.0|355.0|
||2021|431.0|119.0|12500.0|2524.0|15421.0|1000.0|1547.0|0.0|21730.0|16558.0|11150.0|430.0|48.0||212.0|6100.0|417.0|5750.0|63000.0|211.0|11202.0|840.0|1750.0|150.0|966.0|360.0|
||2022|332.0|52.0|7548.0|2738.0|8745.0|1120.0|1496.0|0.0|10370.0|15000.0|5950.0|435.0|48.0||205.0|6850.0|342.0|4850.0|47500.0|221.0|13160.0|552.0|2149.0|134.0|1315.0|232.0|
||2023|486.0|115.0|5984.0|3302.0|5380.0|1042.0|1900.0|0.0|16136.0|6548.0|6706.0|351.0|57.0||150.0|5853.0|325.0|5262.0|46685.0|264.0|8079.0|281.0|1290.0|124.0|830.0|230.0|
||2024|59.0|104.0|4400.0|3290.0|6091.0|986.0|2989.0|0.0|28980.0|6600.0|6430.0|380.0|229.0||115.0|4827.0|382.0|10584.0|30007.0|241.0|11711.0|463.0|1250.0|0.0|861.0|233.0|
|01.45.11.01.04. (Koyun (Merinos), Canlı, 2 Ve Daha Yukarı Yaşta (Dişi Koyun))|2004|||14250.0|850.0|4000.0||||980.0|9050.0|4000.0|||355.0||1400.0||1300.0|24600.0||900.0||1850.0||350.0||
||2005|||22300.0|1025.0|4500.0|120.0|||1037.0|10000.0|3600.0|||385.0||1600.0||1240.0|10300.0||783.0||2000.0||340.0||
||2006|||22100.0|1000.0|5000.0|120.0|||1137.0|10400.0|4000.0|||410.0||1200.0||1300.0|15100.0||2500.0||2150.0||355.0||
||2007|||10800.0|1050.0|5500.0|80.0|||980.0|1325.0|20000.0|||480.0||700.0||1265.0|60000.0||1933.0||800.0||380.0||
||2008|||10788.0|2800.0|5600.0|72.0||0.0|980.0|1320.0|20010.0||630.0|390.0||400.0||1274.0|59000.0||2100.0||2500.0||460.0|35.0|
||2009||70.0|20100.0|2841.0|4962.0|75.0||0.0|6975.0|4851.0|19010.0||58.0|402.0|30.0|550.0|250.0|1294.0|50000.0|200.0|7098.0|120.0|1500.0|300.0|475.0|70.0|
||2010||80.0|21000.0|2844.0|40896.0|480.0||0.0|13750.0|3450.0|31075.0||52.0|300.0|25.0|50.0|210.0|2201.0|52793.0|150.0|10188.0|180.0|2480.0|120.0|780.0|72.0|
||2011|0.0|10.0|18100.0|2915.0|34471.0|920.0|150.0|0.0|16832.0|2500.0|28000.0||68.0|216.0|0.0|100.0|474.0|5540.0|60000.0|40.0|7307.0|1621.0|2700.0|2800.0|605.0|80.0|
||2012|0.0|30.0|19245.0|2384.0|35000.0|1220.0|50.0|0.0|20820.0|2500.0|28130.0||260.0|650.0|110.0|916.0|590.0|8510.0|67050.0|50.0|7813.0|1620.0|2900.0|2600.0|485.0|130.0|
||2013|420.0|26.0|22200.0|2407.0|38500.0|1462.0|30.0|0.0|22670.0|4000.0|21130.0||75.0|376.0|105.0|907.0|600.0|10930.0|59050.0|15.0|7951.0|3910.0|2600.0|501.0|489.0|135.0|
||2014|395.0|30.0|25775.0|2356.0|37552.0|1510.0|400.0|8.0|21830.0|12000.0|21659.0||86.0|380.0|130.0|839.0|520.0|10530.0|74860.0|28.0|9161.0|482.0|2000.0|47.0|520.0|150.0|
||2015|410.0|35.0|26775.0|2452.0|37790.0|1226.0|445.0|13.0|21940.0|20690.0|21850.0||142.0|400.0|140.0|925.0|570.0|11840.0|73420.0|30.0|10050.0|598.0|2400.0|47.0|460.0|920.0|
||2016|17.0|45.0|26935.0|3001.0|38000.0|1290.0|550.0|12.0|24580.0|20700.0|27200.0||147.0|435.0|120.0|2280.0|560.0|12320.0|73700.0|40.0|13260.0|570.0|2350.0|45.0|457.0|1000.0|
||2017|135.0|40.0|32070.0|1242.0|38954.0|1814.0|4269.0|12.0|11500.0|29500.0|27980.0|1280.0|110.0||180.0|9736.0|513.0|19394.0|95000.0|263.0|44515.0|124.0|3254.0|420.0|2099.0|1192.0|
||2018|35.0|45.0|32200.0|1301.0|38953.0|2175.0|4536.0|11.0|70130.0|14290.0|26000.0|1600.0|112.0||180.0|14078.0|520.0|20397.0|125850.0|301.0|32014.0|928.0|3500.0|300.0|2485.0|1212.0|
||2019|171.0|122.0|34000.0|1558.0|38954.0|2387.0|6632.0|41.0|65050.0|19582.0|28000.0|1750.0|92.0||170.0|13769.0|560.0|23147.0|126000.0|313.0|37161.0|1258.0|3450.0|375.0|2985.0|1524.0|
||2020|311.0|128.0|42000.0|3980.0|79131.0|2645.0|5748.0|40.0|78772.0|20056.0|53500.0|1100.0|92.0||315.0|15488.0|715.0|24100.0|137000.0|210.0|45553.0|1438.0|4960.0|350.0|3735.0|1082.0|
||2021|543.0|139.0|48000.0|4572.0|78141.0|2500.0|5863.0|0.0|78002.0|20559.0|48000.0|1936.0|92.0||295.0|16870.0|776.0|29000.0|140000.0|169.0|34435.0|2053.0|6500.0|400.0|4051.0|1291.0|
||2022|672.0|49.0|48120.0|2846.0|69125.0|2760.0|6194.0|0.0|76009.0|20000.0|46870.0|1850.0|110.0||245.0|18850.0|815.0|26000.0|142000.0|195.0|71356.0|1978.0|6927.0|369.0|5516.0|1230.0|
||2023|812.0|96.0|38690.0|3869.0|47459.0|2063.0|6632.0|0.0|85638.0|10491.0|40754.0|1496.0|125.0||191.0|22506.0|1067.0|21770.0|162984.0|293.0|74850.0|1990.0|4230.0|362.0|3426.0|1208.0|
||2024|615.0|76.0|30000.0|3900.0|57175.0|2000.0|6242.0|0.0|83020.0|10450.0|41250.0|1853.0|915.0||162.0|18505.0|1135.0|45385.0|167362.0|267.0|81541.0|1267.0|4180.0|93.0|3553.0|1240.0|
|01.45.11.01.05. (Koyun (Merinos), Canlı, 2 Ve Daha Yukarı Yaşta (Koç))|2004|||325.0|75.0|1000.0||||39.0|700.0|300.0|||25.0||30.0||45.0|1400.0||380.0||95.0||55.0||
||2005|||650.0|82.0|300.0|10.0|||42.0|900.0|250.0|||25.0||40.0||45.0|800.0||412.0||100.0||50.0||
||2006|||600.0|100.0|400.0|15.0|||66.0|0.0|300.0|||40.0||20.0||45.0|650.0||420.0||200.0||55.0||
||2007|||750.0|135.0|410.0|10.0|||39.0|90.0|900.0|||60.0||20.0||68.0|3500.0||385.0||68.0||80.0||
||2008|||745.0|250.0|430.0|8.0||5.0|39.0|92.0|875.0||80.0|38.0||50.0||50.0|3700.0||400.0||70.0||90.0|10.0|
||2009||15.0|740.0|254.0|380.0|9.0||4.0|245.0|230.0|600.0||5.0|35.0|50.0|100.0|15.0|55.0|2200.0|100.0|675.0|20.0|100.0|6.0|85.0|9.0|
||2010||5.0|685.0|255.0|1665.0|40.0||3.0|545.0|85.0|750.0||6.0|35.0|25.0|50.0|10.0|85.0|2800.0|140.0|850.0|30.0|40.0|10.0|45.0|11.0|
||2011|0.0|10.0|660.0|275.0|1505.0|52.0|20.0|1.0|667.0|150.0|850.0||5.0|15.0|0.0|100.0|2.0|220.0|3800.0|5.0|875.0|287.0|80.0|250.0|60.0|15.0|
||2012|0.0|8.0|680.0|612.0|2300.0|62.0|3.0|0.0|670.0|500.0|980.0||25.0|18.0|15.0|239.0|10.0|395.0|4300.0|10.0|876.0|285.0|100.0|240.0|60.0|20.0|
||2013|40.0|7.0|720.0|605.0|3000.0|86.0|3.0|4.0|700.0|380.0|725.0||5.0|15.0|35.0|239.0|20.0|685.0|4300.0|2.0|875.0|369.0|90.0|40.0|55.0|6.0|
||2014|20.0|10.0|773.0|597.0|2955.0|105.0|35.0|4.0|665.0|750.0|708.0||8.0|21.0|30.0|201.0|23.0|685.0|5500.0|2.0|1250.0|43.0|100.0|3.0|35.0|10.0|
||2015|26.0|15.0|851.0|590.0|3050.0|96.0|29.0|2.0|662.0|750.0|715.0||11.0|33.0|20.0|212.0|24.0|810.0|6200.0|3.0|1300.0|35.0|110.0|3.0|25.0|32.0|
||2016|6.0|20.0|901.0|592.0|3250.0|74.0|50.0|1.0|671.0|755.0|945.0||10.0|35.0|15.0|260.0|28.0|774.0|6290.0|5.0|1310.0|30.0|60.0|5.0|24.0|50.0|
||2017|30.0|15.0|880.0|386.0|3157.0|119.0|320.0|0.0|240.0|850.0|1050.0|8.0|3.0||18.0|249.0|24.0|692.0|5000.0|10.0|1000.0|17.0|80.0|60.0|45.0|60.0|
||2018|3.0|18.0|790.0|402.0|3158.0|384.0|498.0|2.0|860.0|850.0|975.0|150.0|5.0||18.0|261.0|20.0|852.0|8150.0|18.0|1003.0|35.0|60.0|20.0|18.0|50.0|
||2019|4.0|51.0|950.0|432.0|3157.0|72.0|381.0|2.0|940.0|958.0|1000.0|175.0|2.0||15.0|904.0|25.0|851.0|8200.0|19.0|2003.0|28.0|70.0|22.0|108.0|65.0|
||2020|9.0|52.0|2750.0|545.0|3089.0|77.0|310.0|2.0|1143.0|729.0|2500.0|160.0|2.0||15.0|1221.0|62.0|4150.0|1250.0|20.0|2612.0|26.0|155.0|18.0|209.0|54.0|
||2021|2.0|55.0|3400.0|614.0|3088.0|80.0|356.0|0.0|1423.0|846.0|2950.0|275.0|2.0||17.0|3520.0|71.0|7100.0|1350.0|15.0|2857.0|35.0|160.0|20.0|62.0|53.0|
||2022|4.0|21.0|3384.0|812.0|2945.0|85.0|329.0|0.0|1770.0|750.0|2860.0|280.0|2.0||15.0|741.0|55.0|1500.0|1400.0|33.0|5372.0|14.0|867.0|19.0|85.0|111.0|
||2023|4.0|0.0|3250.0|155.0|2624.0|105.0|181.0|0.0|1135.0|606.0|2708.0|217.0|6.0||15.0|1090.0|60.0|1135.0|1007.0|41.0|6584.0|6.0|210.0|19.0|107.0|103.0|
||2024|60.0|0.0|2900.0|140.0|2200.0|168.0|172.0|0.0|1750.0|560.0|2250.0|283.0|40.0||6.0|1753.0|87.0|2713.0|2394.0|37.0|2142.0|7.0|200.0|5.0|110.0|105.0|
